text,source,part,Happiness_M,Sadness_M,Anger_M,Disgust_M,Fear_M,Pride_M,Valence_M,Arousal_M,Irony_M,norm_Happiness_M,norm_Sadness_M,norm_Anger_M,norm_Disgust_M,norm_Fear_M,norm_Pride_M,norm_Valence_M,norm_Arousal_M,z_score_Happiness_M,z_score_Sadness_M,z_score_Anger_M,z_score_Disgust_M,z_score_Fear_M,z_score_Pride_M,z_score_Valence_M,z_score_Arousal_M,total_z_score
użytkownicy My również na finiszu przygotowań: warto śledzić kanały użytkownicy w #socialmedia w nadchodzącym tygodniu!,twitter,95,2.6,1.0,1.0,1.0,1.0,1.8,4.0,2.2,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.75,0.3,1.0175992547417056,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.1089651575616884,1.449566570744429,0.2652694150611691,6.16110540490782
Nawet nie jest przyjacielem calej Ukrainy bo przyjaciel nikogo nie wrabia w problemy na przyszlosc.,youtube,49,1.0,1.0,3.0,2.4,1.6,1.0,2.2,2.6,3.0,0.0,0.0,0.5,0.35,0.15,0.0,0.3,0.4,0.7028090943480242,0.9023972241428534,1.0057346794939006,0.9411922716072608,0.281815283481725,0.8114075297411351,0.5097612046650035,0.2686874224225369,5.42380470990244
użytkownicy Sam.,twitter,11,1.0,1.4,1.2,1.0,1.2,1.0,2.8,1.0,0.0,0.0,0.0999999999999999,0.0499999999999999,0.0,0.0499999999999999,0.0,0.4499999999999999,0.0,0.7028090943480242,0.3294748026996042,0.7259533788723483,0.7467505922894634,0.4075242569935894,0.8114075297411351,0.1433480538048069,1.8671399275122875,5.734407636261259
użytkownicy Żale. To chyba pan/pani nie pomyślał ani przez pół sekundy.,twitter,75,1.0,2.4,2.6,3.2,1.2,2.2,1.8,2.8,2.0,0.0,0.35,0.4,0.55,0.0499999999999999,0.3,0.2,0.4499999999999999,0.7028090943480242,1.102831250908519,0.6209151109680676,1.905731050976818,0.4075242569935894,0.5691515012131003,0.945167376978211,0.5356658411643895,6.789795483550719
Nie mogła zatem wydać decyzji o uchyleniu immunitetu sędzi Morawiec zawiesić jej w obowiązkach.,,77,1.0,1.6,1.0,1.0,1.0,1.0,2.4,1.2,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.35,0.0499999999999999,0.7028090943480242,0.0430135919779793,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.8114075297411351,0.2920581185084002,1.6001615087704344,5.866757626001948
"użytkownicy No tak, dałem się nabrać:) #BabiesLivesMatter",twitter,72,2.2,1.2,1.2,2.0,1.0,1.2,3.0,2.4,2.0,0.3,0.0499999999999999,0.0499999999999999,0.25,0.0,0.0499999999999999,0.5,0.35,0.5874971674692734,0.6159360134212288,0.7259533788723483,0.4589228819224826,0.7521940272312464,0.5813143579154293,0.3610511399614108,0.0017090036806836,4.084577970474102
"użytkownicy Chciałbym mieć aż tak kanciastą fryzurę, ale to niełatwe.. Włos się jeży na głowie  Z pozdrowieniami dla Pana Krzysztofa i wszystkich życzliwych mi anonimów  odnośnik ",twitter,9,3.2,1.0,2.0,1.6,1.6,2.2,2.6,2.4,3.0,0.55,0.0,0.25,0.15,0.15,0.3,0.4,0.35,1.6627523856503543,0.9023972241428534,0.0436857581793179,0.0233465077622956,0.281815283481725,0.5691515012131003,0.0743550323517963,0.0017090036806836,3.559212696462127
Kliczko odpowiedział „niemieckim intelektualistom”: Ukraińcy nie potrzebują kazań moralnych i tchórzliwych listów odnośnik ,twitter,75,1.0,1.0,1.8,2.2,1.0,1.4,2.4,3.2,1.0,0.0,0.0,0.2,0.3,0.0,0.0999999999999999,0.35,0.55,0.7028090943480242,0.9023972241428534,0.1487240260835985,0.700057576764872,0.7521940272312464,0.3512211860897234,0.2920581185084002,1.069622678648096,4.919083931816815
Jak określić cel terapii?,,55,1.0,1.4,1.0,1.0,1.4,1.0,2.6,1.8,0.0,0.0,0.0999999999999999,0.0,0.0,0.0999999999999999,0.0,0.4,0.2,0.7028090943480242,0.3294748026996042,0.9183631631352648,0.7467505922894634,0.0628544867559323,0.8114075297411351,0.0743550323517963,0.7992262525448753,4.445240953866096
To przecież skandal - tłumaczy i tłumaczek z arabskiego jest w Warszawie naprawdę sporo.,,29,1.0,2.8,4.0,1.4,1.0,1.2,1.8,2.8,0.0,0.0,0.4499999999999999,0.75,0.0999999999999999,0.0,0.0499999999999999,0.2,0.4499999999999999,0.7028090943480242,1.6757536723517683,1.9677836008084837,0.2644812026046851,0.7521940272312464,0.5813143579154293,0.945167376978211,0.5356658411643895,7.425169173402238
"Szczególne podziękowania dla pani Marty, cudownej, wrażliwej wychowawczyni oraz wspierającej ją pani Katarzynie.",,54,4.0,1.0,1.0,1.0,1.0,3.8,4.6,2.4,0.0,0.75,0.0,0.0,0.0,0.0,0.7,0.8999999999999999,0.35,2.5229565601952197,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,2.409896875818747,2.10267582921424,0.0017090036806836,10.35694327570772
To ma być odpowiedź na ludobójstwo? Putin będzie przerażony  odnośnik ,twitter,96,1.0,1.6,3.6,3.2,1.8,1.0,1.2,4.0,3.0,0.0,0.15,0.65,0.55,0.2,0.0,0.0499999999999999,0.75,0.7028090943480242,0.0430135919779793,1.5829640322826504,1.905731050976818,0.626485053719382,0.8114075297411351,1.598276635448022,2.137536353615508,9.40822334210952
Czasem o tym przypominać muszą własne błędy.,,64,1.0,3.4,1.2,1.4,1.4,1.4,1.8,2.4,0.0,0.0,0.6,0.0499999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.2,0.35,0.7028090943480242,2.5351373045166423,0.7259533788723483,0.2644812026046851,0.0628544867559323,0.3512211860897234,0.945167376978211,0.0017090036806836,5.58933303384625
"A jeśli chcecie zadbać o siebie po takich historiach, jak ta z zakonnicami maltretującymi dzieci w Jordanowie, to czytajcie książkę użytkownicy ""Nie powiem ci, że wszystko będzie dobrze"" - o zachowaniu dobrostanu psychicznego. Mi pomaga. Wam też pomoże, jak przeczytacie. odnośnik ",twitter,69,1.4,2.2,1.6,1.8,1.2,2.2,3.0,2.0,0.0,0.0999999999999999,0.3,0.15,0.2,0.0499999999999999,0.3,0.5,0.25,0.2727070070755918,0.8163700401868949,0.3411338103465151,0.2177881870800934,0.4075242569935894,0.5691515012131003,0.3610511399614108,0.5322478338030223,3.5179737766602184
"Po drugie dlatego, że Polska – w najgrubszym planie – jest od lat podzielona mniej więcej na pół.",,70,1.0,1.8,1.2,1.0,1.4,1.2,2.4,2.2,0.0,0.0,0.2,0.0499999999999999,0.0,0.0999999999999999,0.0499999999999999,0.35,0.3,0.7028090943480242,0.2434476187436453,0.7259533788723483,0.7467505922894634,0.0628544867559323,0.5813143579154293,0.2920581185084002,0.2652694150611691,3.620457062494412
"To według Facebooka treści ""zagrażające społeczeństwu"" i ""naruszające standardy.""",,81,1.2,1.0,1.8,1.0,1.0,1.0,2.8,1.8,1.0,0.0499999999999999,0.0,0.2,0.0,0.0,0.0,0.4499999999999999,0.2,0.487758050711808,0.9023972241428534,0.1487240260835985,0.7467505922894634,0.7521940272312464,0.8114075297411351,0.1433480538048069,0.7992262525448753,4.7918057565497865
Warto zapoznać się i zapisać te daty w swoim kalendarzu oraz poinformować o nich bliskich nam seniorów.,,2,2.4,1.2,1.0,1.0,1.2,1.4,3.6,2.4,0.0,0.35,0.0499999999999999,0.0,0.0,0.0499999999999999,0.0999999999999999,0.65,0.35,0.8025482111054892,0.6159360134212288,0.9183631631352648,0.7467505922894634,0.4075242569935894,0.3512211860897234,1.0141603984312215,0.0017090036806836,4.858212825146664
"[#Minęła8, 29.05.2020] Gośćmi Adriana Klarenbacha byli: - Marcin Porzucek (Prawo i Sprawiedliwość), Włodzimierz Tomaszewski (Porozumienie), Ireneusz Raś - Poseł IX kadencji (Platforma Obywatelska), Karolina Pawliczak - Posłanka na Sejm RP (Lewica)",,10,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.7028090943480242,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.8114075297411351,0.3610511399614108,1.8671399275122875,7.062112698361686
"użytkownicy Ten pomysł przeforsował Prezydent,a nie rząd.",twitter,15,1.0,1.8,3.0,1.6,1.0,1.0,2.0,2.2,0.0,0.0,0.2,0.5,0.15,0.0,0.0,0.25,0.3,0.7028090943480242,0.2434476187436453,1.0057346794939006,0.0233465077622956,0.7521940272312464,0.8114075297411351,0.7274642908216074,0.2652694150611691,4.531673163203024
"Gdyby Sławomir N. upartyjniał tak jak PiS zyski pochodzące z mianowania prezesów, to wszystko byłoby w porządku, on je jednak prywatyzował, więc musi skończyć w więzieniu.",,73,1.0,1.6,3.2,3.4,1.0,1.4,1.4,2.6,2.0,0.0,0.15,0.55,0.6,0.0,0.0999999999999999,0.0999999999999999,0.4,0.7028090943480242,0.0430135919779793,1.1981444637568175,2.146865745819207,0.7521940272312464,0.3512211860897234,1.3805735492914184,0.2686874224225369,6.843509080936954
"#koronawirus Od niedawna, poza Komisją Edukacji, jestem również członkiem Komisji Zdrowia.",,8,1.8,1.2,1.0,1.0,1.2,2.2,3.2,1.6,0.0,0.2,0.0499999999999999,0.0,0.0,0.0499999999999999,0.3,0.55,0.15,0.1573950801968407,0.6159360134212288,0.9183631631352648,0.7467505922894634,0.4075242569935894,0.5691515012131003,0.5787542261180146,1.0662046712867284,5.060079504654231
użytkownicy Jedna z miliona różnic między TVN a TVP.,twitter,89,1.0,2.2,2.0,2.4,1.2,1.4,2.2,2.2,1.0,0.0,0.3,0.25,0.35,0.0499999999999999,0.0999999999999999,0.3,0.3,0.7028090943480242,0.8163700401868949,0.0436857581793179,0.9411922716072608,0.4075242569935894,0.3512211860897234,0.5097612046650035,0.2652694150611691,4.037833227130984
użytkownicy Zgodnie z życzeniem - pa.,twitter,35,1.0,1.4,2.8,1.0,1.0,1.8,2.0,2.6,3.0,0.0,0.0999999999999999,0.4499999999999999,0.0,0.0,0.2,0.25,0.4,0.7028090943480242,0.3294748026996042,0.813324895230984,0.7467505922894634,0.7521940272312464,0.1089651575616884,0.7274642908216074,0.2686874224225369,4.449670282605155
"Około 86% światowego eksportu gruszek w 2018 pochodziło z Chin (544 tys. ton; ), Holandii (337 tys. ; ), Argentyny (317 tys. ; ), RPA (302 tysiące ton), Belgii (288 tysięcy ), Włochy (158 tysięcy ), Chile (156 tysięcy ), Hiszpanii (145 tysięcy ) i USA (132 tysiąc ).",twitter,98,1.2,1.0,1.0,1.0,1.0,1.2,3.0,1.4,0.0,0.0499999999999999,0.0,0.0,0.0,0.0,0.0499999999999999,0.5,0.0999999999999999,0.487758050711808,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.5813143579154293,0.3610511399614108,1.3331830900285817,6.083011645416057
"Stanisław Lem na wojnie z ZUS-em. ""Nie zamierzam wpłacać składek"" odnośnik ",twitter,27,1.0,1.2,2.0,2.0,1.4,1.8,2.4,2.2,0.0,0.0,0.0499999999999999,0.25,0.25,0.0999999999999999,0.2,0.35,0.3,0.7028090943480242,0.6159360134212288,0.0436857581793179,0.4589228819224826,0.0628544867559323,0.1089651575616884,0.2920581185084002,0.2652694150611691,2.5505009257582434
"Ludzie odlecieli"" - NCZAS.COM",,37,1.2,2.0,1.6,1.6,1.8,1.0,2.2,2.6,1.0,0.0499999999999999,0.25,0.15,0.15,0.2,0.0,0.3,0.4,0.487758050711808,0.5299088294652698,0.3411338103465151,0.0233465077622956,0.626485053719382,0.8114075297411351,0.5097612046650035,0.2686874224225369,3.598488408833946
"Utraty obecnego zatrudnienia najbardziej obawiają się sprzedawcy i kasjerzy (36 proc.), niewykwalifikowani robotnicy (36 proc.), kadra zarządzająca oraz pracownicy biurowi i administracyjni (po 29 proc.).",twitter,31,1.0,2.8,1.4,1.6,2.2,1.0,2.4,2.6,0.0,0.0,0.4499999999999999,0.0999999999999999,0.15,0.3,0.0,0.35,0.4,0.7028090943480242,1.6757536723517683,0.5335435946094318,0.0233465077622956,1.3158245941946964,0.8114075297411351,0.2920581185084002,0.2686874224225369,5.623430533938289
"Dawno nie zaglądałem do użytkownicy i nie zdawałem dobie sprawy jaka dokonała się tam axelspringeryzacja. Generalnie, z pisma społeczno-politycznego, choćby i lewicowego, stała się narzędziem tworzenia symulakru, matriksu dla lemingów. Drobny przykład: odnośnik ",twitter,80,1.0,2.2,3.0,3.0,1.4,1.0,1.8,3.2,1.0,0.0,0.3,0.5,0.5,0.0999999999999999,0.0,0.2,0.55,0.7028090943480242,0.8163700401868949,1.0057346794939006,1.6645963561344286,0.0628544867559323,0.8114075297411351,0.945167376978211,1.069622678648096,7.078562242286623
"Konfederacja mówi o tym od 2019 roku. Reformy sądownictwa nie było, nie ma i nie została nawet koncepcyjnie przygotowana. Wszystko o czym słyszeliśmy w mediach to zaledwie wycinkowe, personalne rozgrywki odnośnik ",twitter,25,1.2,2.2,3.0,2.2,1.2,1.4,1.6,3.2,0.0,0.0499999999999999,0.3,0.5,0.3,0.0499999999999999,0.0999999999999999,0.15,0.55,0.487758050711808,0.8163700401868949,1.0057346794939006,0.700057576764872,0.4075242569935894,0.3512211860897234,1.1628704631348146,1.069622678648096,6.001158932023698
Od razu pozapalały się wszystkie możliwe lampki w głowie - jednak TVP i „ukazanie prawdy” to mocne połączenie.,,25,1.0,2.0,3.2,3.0,1.6,1.0,1.8,3.0,5.0,0.0,0.25,0.55,0.5,0.15,0.0,0.2,0.5,0.7028090943480242,0.5299088294652698,1.1981444637568175,1.6645963561344286,0.281815283481725,0.8114075297411351,0.945167376978211,0.8026442599062428,6.936493193811855
"użytkownicy Śledzę uważnie. Mimo to nie jest to do powielenia w Polsce. Tak uważam z wielu przyczyn, także tej, że do SPD należy prawie pół miliona ludzi, a do nas 22 tysiące.",twitter,57,1.0,2.2,1.2,1.0,1.0,1.2,2.4,1.6,0.0,0.0,0.3,0.0499999999999999,0.0,0.0,0.0499999999999999,0.35,0.15,0.7028090943480242,0.8163700401868949,0.7259533788723483,0.7467505922894634,0.7521940272312464,0.5813143579154293,0.2920581185084002,1.0662046712867284,5.683654280638535
"Materiał ""Wiadomości"" TVP przebił wszystko, co widzieliście do tej pory [VIDEO] - NCZAS.COM",,11,1.4,1.2,1.2,1.2,1.4,1.0,2.8,2.2,1.0,0.0999999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0999999999999999,0.0,0.4499999999999999,0.3,0.2727070070755918,0.6159360134212288,0.7259533788723483,0.5056158974470742,0.0628544867559323,0.8114075297411351,0.1433480538048069,0.2652694150611691,3.403091782179286
użytkownicy Temu panu tak właśnie się wydaje.,twitter,87,1.0,1.0,2.2,1.4,1.0,1.0,2.4,2.0,1.0,0.0,0.0,0.3,0.0999999999999999,0.0,0.0,0.35,0.25,0.7028090943480242,0.9023972241428534,0.2360955424422346,0.2644812026046851,0.7521940272312464,0.8114075297411351,0.2920581185084002,0.5322478338030223,4.493690572821602
"""Czy jestem w stanie się poświęcić i nie wystartować w dwóch kolejnych turniejach wielkoszlemowych Wimbledonie i Roland Garrosie, jeśli tam wymagane będzie szczepienia na Covid?",,62,1.0,1.2,2.6,2.2,1.8,1.4,2.2,2.2,1.0,0.0,0.0499999999999999,0.4,0.3,0.2,0.0999999999999999,0.3,0.3,0.7028090943480242,0.6159360134212288,0.6209151109680676,0.700057576764872,0.626485053719382,0.3512211860897234,0.5097612046650035,0.2652694150611691,4.392454655037471
"Piotrze użytkownicy , koła będą może nawet trzy, to do Małego Wozu już tylko jednego zabraknie. A prezes Kurski w takiej sytuacji zrobiłby jedno koło czy trzy? Jak go znam, to nawet pięć,) odnośnik ",twitter,51,2.2,1.4,2.6,2.6,1.2,1.8,2.6,2.8,4.0,0.3,0.0999999999999999,0.4,0.4,0.0499999999999999,0.2,0.4,0.4499999999999999,0.5874971674692734,0.3294748026996042,0.6209151109680676,1.1823269664496503,0.4075242569935894,0.1089651575616884,0.0743550323517963,0.5356658411643895,3.84672433565806
To rozporządzenie to skandal.,,86,1.0,2.2,3.8,2.0,1.0,1.0,1.6,2.2,0.0,0.0,0.3,0.7,0.25,0.0,0.0,0.15,0.3,0.7028090943480242,0.8163700401868949,1.7753738165455666,0.4589228819224826,0.7521940272312464,0.8114075297411351,1.1628704631348146,0.2652694150611691,6.745217268171334
"Minister choroby i nagłej śmierci, Adam Niedzielski, odpowiedzialny za zamykanie ochrony zdrowia dla innych chorób, 200 tysięcy nadmiarowych zgonów i wyniszczanie polskiej gospodarki bezprawnymi lockdownami.",,66,1.0,2.8,4.4,3.6,2.4,1.4,1.2,4.0,5.0,0.0,0.4499999999999999,0.8500000000000001,0.65,0.35,0.0999999999999999,0.0499999999999999,0.75,0.7028090943480242,1.6757536723517683,2.352603169334317,2.3880004406615964,1.660494364432353,0.3512211860897234,1.598276635448022,2.137536353615508,12.866694916281311
"""Transseksualna kobieta"" zgwałciła 6-letnie dziecko.",,36,1.0,2.8,3.8,4.6,3.2,1.0,1.4,3.8,1.0,0.0,0.4499999999999999,0.7,0.8999999999999999,0.55,0.0,0.0999999999999999,0.7,0.7028090943480242,1.6757536723517683,1.7753738165455666,3.593673914873542,3.039173445382982,0.8114075297411351,1.3805735492914184,1.8705579348736547,14.849322957408091
Z 300 takich zestawów ze Zbigniew Sosnowski machnęliśmy  To już XX Festyn Ludowy w Świedziebnia  Jak co roku na św. Bartłomieja i jak co roku dzięki Zbyszkowi ,,30,4.4,1.0,1.0,1.0,1.0,4.2,4.6,3.0,0.0,0.8500000000000001,0.0,0.0,0.0,0.0,0.8,0.8999999999999999,0.5,2.9530586474676523,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,2.870083219470159,2.10267582921424,0.8026442599062428,12.048166962857122
Beata Szydło: KE i PE fundują Europejczykom bardzo drogi i niebezpieczny eksperyment [WIDEO] odnośnik ,twitter,95,1.0,2.0,1.8,1.0,1.8,1.0,2.4,2.2,0.0,0.0,0.25,0.2,0.0,0.2,0.0,0.35,0.3,0.7028090943480242,0.5299088294652698,0.1487240260835985,0.7467505922894634,0.626485053719382,0.8114075297411351,0.2920581185084002,0.2652694150611691,4.123412659216442
Dzięki solidarności zbudujemy też pomyślną przyszłość Polski.,,6,3.2,1.0,1.0,1.0,1.6,3.2,3.6,3.0,1.0,0.55,0.0,0.0,0.0,0.15,0.55,0.65,0.5,1.6627523856503543,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.281815283481725,1.7196173603416296,1.0141603984312215,0.8026442599062428,8.048500667378756
" Wesprzyj nasz Fundusz i pomóż nam wspierać tych, którzy walczą z koronawirusem!",,37,2.6,1.8,1.4,1.0,1.0,3.8,3.8,3.0,0.0,0.4,0.2,0.0999999999999999,0.0,0.0,0.7,0.7,0.5,1.0175992547417056,0.2434476187436453,0.5335435946094318,0.7467505922894634,0.7521940272312464,2.409896875818747,1.2318634845878251,0.8026442599062428,7.737939707928307
użytkownicy Ale to opozycja ma prowadzić śledztwo?  Jakoś tego nie widzę. Podtrzymuję postulat zgłaszania się do mediów.,twitter,86,1.0,1.8,2.6,1.0,1.6,1.4,2.0,2.6,0.0,0.0,0.2,0.4,0.0,0.15,0.0999999999999999,0.25,0.4,0.7028090943480242,0.2434476187436453,0.6209151109680676,0.7467505922894634,0.281815283481725,0.3512211860897234,0.7274642908216074,0.2686874224225369,3.943110599164793
"PiS nie wprowadził go gdy pandemia trzęsła krajem pochłaniając sto tysięcy ofiat, bo po co?",,26,1.0,2.6,4.2,3.6,1.4,1.0,1.4,3.8,3.0,0.0,0.4,0.8,0.65,0.0999999999999999,0.0,0.0999999999999999,0.7,0.7028090943480242,1.389292461630144,2.1601933850714,2.3880004406615964,0.0628544867559323,0.8114075297411351,1.3805735492914184,1.8705579348736547,10.765688882373304
Ad personam? Hm. Może pracownicy ministra nauczyłby się czytać ze zrozumieniem. I odpowiedzieli na merytoryczne uwagi odnośnik ,twitter,9,1.2,1.8,3.4,2.6,1.0,1.4,1.6,2.6,2.0,0.0499999999999999,0.2,0.6,0.4,0.0,0.0999999999999999,0.15,0.4,0.487758050711808,0.2434476187436453,1.3905542480197337,1.1823269664496503,0.7521940272312464,0.3512211860897234,1.1628704631348146,0.2686874224225369,5.839059982803159
użytkownicy 2 mld na TVPIS też rozstrzygnęli?,twitter,22,1.0,1.2,4.0,3.2,1.2,1.0,1.4,3.2,3.0,0.0,0.0499999999999999,0.75,0.55,0.0499999999999999,0.0,0.0999999999999999,0.55,0.7028090943480242,0.6159360134212288,1.9677836008084837,1.905731050976818,0.4075242569935894,0.8114075297411351,1.3805735492914184,1.069622678648096,8.861387774228794
Marian Banaś szykuje... 15 doniesień do prokuratury na urzędników podległych MMinisterstwu Sprawiedliwości. odnośnik ,twitter,14,1.0,2.0,1.8,1.8,2.2,1.0,2.0,1.6,0.0,0.0,0.25,0.2,0.2,0.3,0.0,0.25,0.15,0.7028090943480242,0.5299088294652698,0.1487240260835985,0.2177881870800934,1.3158245941946964,0.8114075297411351,0.7274642908216074,1.0662046712867284,5.520131223021153
Ryzykowny tytuł za miesiąc pogadamy ile stracili? Ekonomista: Producenci żywności skorzystali na pandemii COVID-19,twitter,88,1.4,2.0,2.4,1.6,2.2,1.6,1.6,2.0,0.0,0.0999999999999999,0.25,0.35,0.15,0.3,0.15,0.15,0.25,0.2727070070755918,0.5299088294652698,0.4285053267051509,0.0233465077622956,1.3158245941946964,0.1211280142640174,1.1628704631348146,0.5322478338030223,4.386538576404859
"użytkownicy To KeepCup, z którego znowu częściej korzystam. Co do termokubka - jeszcze nie wybrałam ",twitter,17,2.8,1.0,1.0,1.0,1.0,1.2,4.0,1.4,0.0,0.4499999999999999,0.0,0.0,0.0,0.0,0.0499999999999999,0.75,0.0999999999999999,1.2326502983779215,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.5813143579154293,1.449566570744429,1.3331830900285817,7.91641932386519
"Kiedy możesz być pociągnięty/a do odpowiedzialności materialnej za wyrządzenie szkody lub za utratę mienia, które zostało ci powierzone w pracy?",,71,1.0,1.6,1.4,1.0,2.0,1.0,2.4,1.8,0.0,0.0,0.15,0.0999999999999999,0.0,0.25,0.0,0.35,0.2,0.7028090943480242,0.0430135919779793,0.5335435946094318,0.7467505922894634,0.971154823957039,0.8114075297411351,0.2920581185084002,0.7992262525448753,4.899963597976348
"Może niech przerzucą Szumowskiego z ministerstwa zdrowia do ministerstwa przedsiębiorczości, ew. ministerstwa rodziny.",twitter,18,1.0,1.8,2.4,2.4,1.0,1.0,2.0,2.4,2.0,0.0,0.2,0.35,0.35,0.0,0.0,0.25,0.35,0.7028090943480242,0.2434476187436453,0.4285053267051509,0.9411922716072608,0.7521940272312464,0.8114075297411351,0.7274642908216074,0.0017090036806836,4.6087291628787534
"Pytanie drugie brzmiało: co chciałbyś, aby osoby LGBT wiedziały o Kościele.",,12,1.2,1.2,1.2,1.2,1.2,1.6,3.2,1.2,0.0,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.15,0.55,0.0499999999999999,0.487758050711808,0.6159360134212288,0.7259533788723483,0.5056158974470742,0.4075242569935894,0.1211280142640174,0.5787542261180146,1.6001615087704344,5.042831346598515
"użytkownicy Sądy powinny Panu ustalić harmonogram wizyt w toalecie, bo jeszcze gotów nam się Pan rozpuknąć:)",twitter,59,2.0,1.0,4.0,2.4,1.0,1.0,1.6,2.8,4.0,0.25,0.0,0.75,0.35,0.0,0.0,0.15,0.4499999999999999,0.3724461238330569,0.9023972241428534,1.9677836008084837,0.9411922716072608,0.7521940272312464,0.8114075297411351,1.1628704631348146,0.5356658411643895,7.44595708166324
"w 2019 roku zainstalowano 6,1 GW mocy w morskich farmach wiatrowych. Rok wcześniej przybyło 4,5 GW mocy w tego typu elektrowniach.",twitter,99,1.0,1.0,1.0,1.0,1.0,1.2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0499999999999999,0.5,0.0,0.7028090943480242,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.5813143579154293,0.3610511399614108,1.8671399275122875,6.83201952653598
"Władza, która kieruje się interesem Narodu wie, że pomiędzy suwerennością i praworządnością nie ma sprzeczności.",,88,1.2,2.4,2.4,1.6,1.8,2.8,2.2,2.6,1.0,0.0499999999999999,0.35,0.35,0.15,0.2,0.4499999999999999,0.3,0.4,0.487758050711808,1.102831250908519,0.4285053267051509,0.0233465077622956,0.626485053719382,1.2594310166902176,0.5097612046650035,0.2686874224225369,4.706805833584913
"Dlatego jestem wdzięczna, że w akcji udział wzięły znane osoby, które zechciały przeczytać historie mieszkańców z byłych PGR.",,33,3.4,1.0,1.0,1.0,1.0,3.0,4.0,2.2,0.0,0.6,0.0,0.0,0.0,0.0,0.5,0.75,0.3,1.8778034292865704,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,1.4895241885159236,1.449566570744429,0.2652694150611691,8.40186861040692
"Z prac Izby Polska Azja  Netowe spotkania z organizacjami chińskiego biznesu, potem e-handel i sektor IT. Dużo uwagi poświecimy szansom, które daje możliwość przewozu polskiej żywności przez Rosję. liczymy na kolejne publikacje w chińskich mediach odnośnik ",twitter,8,2.2,1.0,1.0,1.0,1.2,2.0,3.6,1.4,0.0,0.3,0.0,0.0,0.0,0.0499999999999999,0.25,0.65,0.0999999999999999,0.5874971674692734,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.4075242569935894,0.3390583293873943,1.0141603984312215,1.3331830900285817,6.248934221877642
"To jakiś fenomen a rebours, że najlepszy producent z Egeru, jeden z najlepszych na Węgrzech, St. Andrea ma w Polsce absolutnie najgorszego importera. Efekt - zero win na rynku.",twitter,18,1.4,2.2,2.2,1.2,1.0,1.0,2.6,2.6,0.0,0.0999999999999999,0.3,0.3,0.0499999999999999,0.0,0.0,0.4,0.4,0.2727070070755918,0.8163700401868949,0.2360955424422346,0.5056158974470742,0.7521940272312464,0.8114075297411351,0.0743550323517963,0.2686874224225369,3.73743249889851
użytkownicy Dobrego wieczoru w każdym razie.,twitter,55,2.0,1.0,1.6,1.2,1.0,1.2,3.0,2.4,2.0,0.25,0.0,0.15,0.0499999999999999,0.0,0.0499999999999999,0.5,0.35,0.3724461238330569,0.9023972241428534,0.3411338103465151,0.5056158974470742,0.7521940272312464,0.5813143579154293,0.3610511399614108,0.0017090036806836,3.8178615845582695
"użytkownicy Nie, to był Zenon Kliszko :) Blisko, ale nie ta frakcja",twitter,33,1.6,1.0,1.0,1.0,1.0,1.2,3.6,1.2,0.0,0.15,0.0,0.0,0.0,0.0,0.0499999999999999,0.65,0.0499999999999999,0.0576559634393754,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.5813143579154293,1.0141603984312215,1.6001615087704344,6.572997235355289
"użytkownicy A może to po prostu ""kukułcze jajo"" ;-).",twitter,71,2.6,1.0,1.0,1.0,1.0,1.2,3.8,1.8,1.0,0.4,0.0,0.0,0.0,0.0,0.0499999999999999,0.7,0.2,1.0175992547417056,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.5813143579154293,1.2318634845878251,0.7992262525448753,6.949708356588663
