valence,arousal,text,norm_Valence_M,norm_Arousal_M
0.554954968392849,0.3989650160074234,Izraelska armia: trzy rakiety wystrzelone na Izrael z terytorium Syrii.,0.4499999999999999,0.2
0.5341689735651016,0.3108331635594368,Proste pytania: Jakie czynności zostały w tej sprawie podjęte?,0.3,0.3
0.5092449580077771,0.4077418424465038,Ziobro niszczy Polskę. Niszczy nasze miejsce i wiarygodność w UE. Ziobro po prostu niszczy przyszłość naszego kraju. W Holandii właśnie powstał projekt uchwały wzywającej rząd do skargi do TSUE na Polskę PiS za naruszenia praworządności.  odnośnik ,0.0499999999999999,0.7
0.5512624144554138,0.3611888974905014," Całe życie uczyli Cię, że śmieci należy wyrzucać do kosza?",0.4,0.2
0.5383496383825938,0.36431490009029704,"Swoją bezczynnością, Mateusz Morawiecki naraża nas na stratę funduszy, które mogłyby nam tę transformację ułatwić.",0.2,0.55
0.5377286206930876,0.3527666684240103,TK utracił zdolność do realizacji swoich konstytucyjnych funkcji i zadań.,0.35,0.35
0.5989711843430996,0.3110810052603483,"Zapraszam jutro TOK fm u redaktora Głogowskiego 9.05 , aktualna ocena zjawisk gospodarczych świat UE Polska i nie tylko odnośnik ",0.7,0.25
0.6241649488608042,0.34424648102786803,"W kwietniu 2022 roku firma MetLife Polska została przejęty przez Grupę Nationale-Nederlanden. Aktywa tego biznesu osiągnęły wartość ok. 2,4 mld euro.",0.6,0.2
0.5270364950100581,0.3426995823780696,"Mówi też o sytuacji w polskiej prokuraturze: ""W Trybunale Sprawiedliwości UE w Luksemburgu jest sprawa dotycząca Izby Dyscyplinarnej ze skargi Komisji.",0.4499999999999999,0.0499999999999999
0.5885801996503558,0.33107774438602583,"Fuzja Orlenu i Lotosu, rozmowy NATO-Rosja, komisja ws. Pegasusa oraz podsumowanie tygodnia w mediach społecznościowych w programie #PolitycznaKawa - dziś, godzina 12:00 w użytkownicy . Moimi gośćmi będą użytkownicy oraz użytkownicy . Serdecznie zapraszam do oglądania. odnośnik ",0.6,0.0
0.5568562169869741,0.3674726545810699,".użytkownicy : Oni to wiedzą i my to wiemy, że przed nami fala kolejnych protestów. Prawdopodobnie szykują coś, co wywoła olbrzymi społeczny sprzeciw odnośnik ",0.1875,0.5
0.5699767640658787,0.3264472080128534,"Ale ABW na pewno już sprawdza, prawda użytkownicy ? odnośnik ",0.2,0.25
0.5505785189923786,0.30974407423110234,"W grudniu 2020 r. krajowe zużycie energii elektrycznej było na poziomie 15,2 TWh, to o 4,7 proc. więcej niż w listopadzie i o 4,3 proc. niż w grudniu 2019 roku.",0.4,0.15
0.5504437661484668,0.33964161574840546,"Branża hotelarska, gastronomiczna i cateringowa (tzw. horeca) zawiązała pierwszy raz w historii specjalny sztab kryzysowy. Jego zadaniem jest przygotowanie projektów funkcjonowania w czasie pandemii",0.4499999999999999,0.2
0.5558083719677396,0.345803686314159,Wiceszef MSZ o wizycie Putina w Kaliningradzie: nie możemy ujawniać wszystkich danych odnośnik ,0.4499999999999999,0.2
0.5814615147454398,0.3383528199933824,"Volvo Cars poinformowało, że zostanie pierwszym producentem samochodów, który sięgnie po technologię blockchain, by identyfikować skąd pochodzi kobalt wykorzystywany do produkcji akumulatorów do pojazdów elektrycznych",0.6,0.15
0.554962832480669,0.34738585725426674,Anna Moskwa: Odra została nieprawidłowo uregulowana. Musimy to naprawić,0.4,0.15
0.7399025857448578,0.39436351259549457,"Szanowni Państwo, drodzy wyborcy, przyjaciele moi i moje przyjaciółki!",0.75,0.4499999999999999
0.539559543132782,0.294971655522074,Zubelewicz (RPP): Dalsza obniżka stóp procentowych nie jest potrzebna,0.55,0.0999999999999999
0.5986013045677772,0.36604951551327336,"użytkownicy Każdym kolejnym tweetem pokazujesz, że kobiety z TVN, opowiadając jak sie do nich zwracasz i jak je traktujesz - mówiły prawdę.",0.0999999999999999,0.5
0.5337026156485081,0.319906422868371,"użytkownicy Malinowe, cherry, we łbach się poprzewracało, zwykłe kupować!",0.15,0.65
0.5328108622477605,0.3948638043724574,"Mam gorący apel do dziennikarzy, liderów i liderek opinii, którzy odczuwają pilną potrzebę podzielenia się ze światem swoimi analizami konstytucyjnymi: nie mylcie do cholery stanu klęski żywiołowej ze stanem wyjątkowym . To są DWIE RÓŻNE USTAWY.",0.2,0.65
0.5782789223723941,0.32403044402599335," Podeślijcie te materiały wszystkim osobom, którym Waszym zdaniem mogą ich potrzebować.",0.75,0.0999999999999999
0.5780668556690216,0.28349025547504425,użytkownicy Będzie dobrze.,0.65,0.15
0.6249926523728804,0.3804943290623752,"Szacunek dla Kingi Duda. Powiedziała to co powinien mówić i robić Prezydent przez całą kadencję - łączyć, a nie dzielić.",0.6,0.5
0.6088630027241178,0.32813810363963797,"W sumie to wolałbym Dolpha Lundgrena, ale Kelsey Grammer też może być, w końcu nie od dziś wiadomo, że w tym gronie to ja jestem od rzucania żarcikami na prawo i lewo  *A tak serio, to super pomysł. Dziękuję i Pozdrawiam autora. #Konfederacja odnośnik ",0.65,0.25
0.5957441627979279,0.409713938832283,  Aukcja to okazja do pomocy uchodźcom i uchodźczyniom mieszkającym w Polsce w niezwykły sposób.,0.8500000000000001,0.4499999999999999
0.5897078182962205,0.3228125224510829,Tymczasm z kolejnych europejskich stolic płyną wyrazy solidarności ze #StrajkKobiet odnośnik ,0.65,0.4499999999999999
0.489602392441348,0.4199293177378805,"Takiego poziomu totalnej histerii jak we wpisach po podwyżkach dla posłów nie pamiętam. Opozycja popełniła koszmarny błąd. Naród jak lawa wybaczy niemal wszystko, ale paru pięćsetek przyznanych sobie- nigdy.",0.0499999999999999,0.55
0.5419814927237374,0.33524669281073977,w sprawie Szarej urzędnicy wydali decyzje kilkadziesiąt godzin po dostarczeniu ostatnich dokumentów przez Macieja M. Zamiast parku miały powstać apartamentowce. użytkownicy zarzuciła decyzji szereg naruszeń (w tym indemnizację). Zobaczymy co dziś orzeknie WSA... odnośnik ,0.3,0.25
0.5379729403389825,0.31292639838324654,Referendum w sprawie przyłączenia do Rosji części zajętego obwodu chersońskiego odbędzie się w dniach 23-27 września (tak samo jak w tzw. DRL i ŁRL).,0.35,0.0999999999999999
0.5808457521831288,0.33304040133953094,"Empik czeka na 52,7 mln zł pożyczki z tarczy, Wojas dostał 26,4 mln zł a Green Coffee 8 mln zł",0.5,0.2
0.5663905203342438,0.34037356823682785,"użytkownicy Ale w czym ta godność urzędu doznaje uszczerbku,i przez co ? Bez wyjaśnienia,pozostaje tylko powód osobisty.",0.125,0.5
0.5283576895793279,0.3941655258337657,"Latwi do manipulowania i ugniatania na ksztalt jaki sie ""wladcom"" podoba.",0.0,0.4
0.5418277748606422,0.3749867095188661,"Ponad 23% przyznaje, że nieuregulowane w terminie należności przekładają się niekorzystnie na płace i zatrudnienie. Firmy przemysłowe mają też największe problemy z wprowadzaniem nowych produktów na rynek (14,9%).",0.3,0.15
0.6031638979911804,0.35761530324816704,"Do tego spotkania i dyskusje, a po seansach klub festiwalowy w Małym Lokum Stonewall.",0.6,0.0499999999999999
0.5008550994098186,0.3510066139347413,"W Austrii potwierdzono ponad 15 tys., a 569 osób zmarło. 12 580 osób powróciło do zdrowia. Krzywa infekcji spada. Od ubiegłego tygodnia ani razu nie przekroczono 100 przypadków dziennie. W najgorszym jak dotąd dniu epidemii – 26 marca – liczba nowych zachorowań wyniosła aż 1321.",0.35,0.3
0.6412468194961548,0.3182396531105042,"Czym ona wyższa, tym ten stosunek jest bardziej humanitarny i lepszy.",0.65,0.0999999999999999
0.5293120443820953,0.34952197670936586,"W końcu okazało się, że nie ma jej nawet w magazynach.",0.3,0.25
0.48066123202443123,0.35750951059162617,Komunikat w sprawie wyroku TSUE w sprawie C-824/18 odnośnik ,0.5,0.0
0.6114709600806236,0.24805043637752533,Nie będzie już kwiatów z Holandii na Placu Świętego Piotra odnośnik ,0.4499999999999999,0.15
0.5591236700614294,0.47704417010148364,"Kiedy mężczyzna płacze to nie wstyd ,to ŚWIĘTO.Niech Bóg Was wspiera",0.75,0.35
0.58433869268213,0.3329553103872708,"Rok i 10 milionów złotych wydanych na kampanię później, przyszłość KPO w dalszym ciągu stoi pod znakiem zapytania.",0.15,0.4
0.7622037529945374,0.5720400214195251,Nie chciałam tak żyć.,0.2,0.25
0.5169063707192739,0.41465084875623387,"PiS opanował państwo, by je rabować, kosztem społeczeństwa. Najwyższy czas,by ich odsunąć tych patriotów od władzy! odnośnik ",0.0999999999999999,0.7
0.6212659906595945,0.3326590387150645,"Czarnek modli się, żeby dzieci mogły wrócić do szkół, ale nie zadba już o to, by dzieci mogły się tam czegoś sensownego nauczyć.",0.0999999999999999,0.6
0.5497793081787324,0.421349240406867,"Nie, nie można milczeć kiedy kampania prezydencka zamienia się w szambo! Pośle użytkownicy musisz mieć świadomość tego, że twoje słowa pociągną konkretne czyny: przemoc, próby samobójcze młodych ludzi LGBT, tragedie rodzinne. Bedziesz mieć odwagę spojrzeć mi w Sejmie w oczy?",0.0,0.8
0.49280357360839844,0.3725057291984558,Andrzej Grzyb PSL Destruktywne działanie luki VAT dla gospodarki i okradanie poszczególnych krajów członkowskich jest bezdyskusyjne i jest to problem całej Unii. Wprowadzone regulacje pozwoliły już za czasów naszych rządów ograniczyć ten szkodliwy proceder.,0.35,0.25
0.6357499361038208,0.28654683828353883, Dziś Międzynarodowy Dzień Edukacji!,0.8500000000000001,0.4
0.5720735107149396,0.33284083221639904,Miliony złotych z fundacji PZU dla Pietrzaka i Rydzyka odnośnik ,0.25,0.4
0.5885914325714111,0.3219471901655197,"użytkownicy Dobre określenie "" komisarz"" Manowska.",0.4499999999999999,0.2
0.60293433341113,0.36074598133563995,"W przeciwieństwie do Ewy, nie jestem przekonany co do wybuchów w Tupolewie – ale to, co mówi, brzmi bardzo rozsądnie. Polecam uwadze: odnośnik ",0.55,0.15
0.5708818222795214,0.29532804304645177,"KE: Wyjątkowe i tymczasowe odstępstwo umożliwiające uprawę roślin na gruntach ugorowanych w celu produkcji żywności i pasz, przy jednoczesnym utrzymaniu pełnego poziomu płatności z tytułu zazieleniania dla rolników.",0.65,0.0499999999999999
0.5702384893710797,0.36751489570507634,Niestety przez pazerność ludzi ceny mieszkań czy to do kupna czy do wynajęcia rośnie i będzie rosło bo każdy liczy tylko swoje zyski.,0.0,0.65
0.595731673417268,0.31247555160963975,"Według najnowszych danych z licznika e-busów Polskiej Izby Rozwoju Elektromobilności i odnośnik wynika, że w polskich miastach jeździ obecnie 707 elektrycznych autobusów. W samym I kw. 2022 roku do tej puli dołączyło 79 pojazdów.",0.7,0.2
0.5544651853186744,0.4122597761452198,"""Wycieczki w góry zamieniły się w obowiązkowe parady równości - obwoźni aktywiści, sztucznie nadmuchujący tłum w obcych miastach zawistnie atakowali każdego, kto się chciał wyłamać (...) każda impreza była obowiązkowym występem Drag Queen..."" odnośnik ",0.15,0.4
0.523845082947186,0.3792596757411957,"Razem, pomimo pandemii i dzielącej ich odległości przygotowali PACZKĘ dla Pana Tomasza!",0.8,0.4499999999999999
0.5991058200597763,0.2949294466525316, Harmonogram i wszystkie szczegóły znajdziecie na profilu Szkolna Konferencja Klimatyczna.,0.65,0.2
0.5600261308930137,0.3409977758472616,Co ty nato .Przypadek Niestety grunt wali się pod nogami najlepiej złożyć na kogoś.To jest ciekawe.!!!!!!!!!?),0.0999999999999999,0.95
0.5470237106084823,0.34495440125465393,"TSUE: Poszanowanie praworządności nie może zostać sprowadzone do obowiązku, którego państwo kandydujące jest zobowiązane dopełnić w celu przystąpienia do Unii, lecz od którego mogłoby się uchylić po przystąpieniu.",0.35,0.2
0.5542825437509097,0.3597272210396253,"A jak jeszcze może posłowi się tablet zawiesić albo połączenie w trakcie głosowania, to to będzie bałagan, jakiego Polska nie widziała.",0.25,0.25
0.5263912214764527,0.38064919465354513,"Kolejny raz kłamliwe posty PiS-owskich działaczy spotykają się z ostrą reakcją dyplomatyczną. Pamiętajmy, w najbliższą niedzielę możemy wspólnie zrobić wielki krok, by odsunąć od władzy tę żałosną ekipę zakompleksionych ludzi. odnośnik ",0.15,0.75
0.6887930432955424,0.34312762320041656,"Romuald Lipko bardzo dziękuję za muzykę która kojarzy mi się z młodością, miłością, i dobrym gustem. Twoją muza jest wieczna! odnośnik ",0.95,0.55
0.7076359689235687,0.32156434655189514,Tylko dobra dziecka w tym nie ma.,0.0999999999999999,0.55
0.6062496738000349,0.340494651008736,"Według CNN, w nocy amerykańskie siły i obrona powietrzna zostały postawione w stan najwyższej gotowości. Mowa o zagrożeniu dla amerykańskich celów w Iraku, Jordanii, Kuwejcie, ZEA i Arabii Saudyjskiej.",0.3,0.4
0.564645488347326,0.30904807416456087,"Z najnowszych danych Głównego Urzędu Statystycznego wynika, że w drugim kwartale 2020 roku, Ukraińcy wydali w Polsce zaledwie 220 mln zł. Rok wcześniej te wydatki były niemal o 90% wyższe i sięgnęły prawie 2 mld zł.",0.5,0.0999999999999999
0.45255132764577866,0.4128991402685642,"Tymczasem w Szwecji w tym roku nastąpił... spadek liczby zgonów o 6 proc. To nie była pandemia wirusa. To była pandemia głupoty, która doprowadziła do śmiertelnej demolki służby zdrowia.",0.0999999999999999,0.7
0.5711493380367756,0.36362016201019287,"Fajnie że ją macie, tylko szkoda, że dostają ją ci, którzy w żaden sposób na nią nie zasłużyli, bo są autorami najgorszych komentarzy, a poprzez tę waszą etykietkę niepotrzebnie zachęcacie jeszcze innych do ich przeczytania.",0.0499999999999999,0.65
0.5585041669282046,0.3224357786503705,"Za każdy rok funkcjonowania energetyki węglowej ponosimy nawet 7,5 mld euro kosztów zdrowotnych.",0.3,0.35
0.6132652678272941,0.3226539451967586, Ale zanim to spotkajmy się na beneficie właśnie na rzecz filmowego wydarzenia w Port Pacyfik.,0.75,0.25
0.5494737058877945,0.308226615190506,użytkownicy To samo serce miasta  niepiękne dzielnice były nieco dalej,0.65,0.15
0.6358203942125494,0.33044056594371796,użytkownicy Panie Greg Pan Jacek szuka rozumu pewnie tam gdzie go nie ma czego najlepszym dowodem jest Pana twitt.,0.0999999999999999,0.75
0.5481798350811005,0.3523029692116238,"Na miejscu senatorów zamierzających głosować za Staroń, wyszłabym z sali i jej nie słuchała.  Zawsze wtedy można zrzucić odpowiedzialność na władze partii.  Inaczej to świadome działanie na szkodę państwa. #RPO",0.0999999999999999,0.65
0.4486420929431915,0.4836590051651001,A my w cieniu waszych awantur robimy aborcje.,0.25,0.65
0.5492710040675269,0.305197536945343,"użytkownicy Czyste rączki tego „chirurga”,nie ma co.. Pewnie oderwany od przodka w kopalni odkrywkowej..",0.15,0.4
0.5193347632884979,0.350506148555062,Wielki pożar w sklepie Media Markt NCZAS.COM Kłęby dymu nad całym miastem.,0.2,0.4
0.5196194251378378,0.4314286410808563,"""Nie damy się złamać.",0.4499999999999999,0.7
0.534891406695048,0.37626959135135013,Kłamie. Niech pokaże zgodę użytkownicy na Nordstream2. odnośnik ,0.25,0.5
0.5794815818468729,0.34018482516209286,To wszystko w programie #PolitycznaKawa w Telewizja Republika godzina 12:00.,0.65,0.0999999999999999
0.6088444143533707,0.31385265414913494,"użytkownicy Ta Wasza prawda w #HIT to taka trzecia, Tischnerowska.  Czysta indoktrynacja w duchu PISowsko- katolicko-narodowym.",0.0499999999999999,0.6
0.5293225712246366,0.39921026594109005,"Czy to możliwe, żeby policjant antyterrorysta mógł mieć problemy z prawem? odnośnik ",0.5,0.2
0.6665148954642447,0.3230142687496386,Na zakończenie dnia wizyta w Namysłowie. Bardzo dziękuję Mieszkańcom za czas poświęcony na spotkanie ze mną dziś wieczorem i życzliwe przyjęcie. Jeszcze raz serdecznie pozdrawiam. Do zobaczenia! odnośnik ,0.8500000000000001,0.3
0.5777023136615753,0.3065311163663864,użytkownicy Może:),0.6,0.2
0.5473142092426618,0.4362107440829277,"Trzasku drzwi, płaczu dzieci, lecących samolotów.",0.4,0.0499999999999999
0.5159907481736608,0.3809438919027646,"Jakie to smutne, gdy Rzecznik Praw Obywatelskich jest zmuszony dostrzec podobieństwa w prześladowaniu opozycji w Polsce i Azerbejdżanie. Do jakiej sytuacji Kaczyński z Ziobrą doprowadzili nasz kraj? odnośnik ",0.0999999999999999,0.4499999999999999
0.5221500873565674,0.36583804786205293,"Skandal. Jeszcze trochę i powiedzą, że relikwie, którymi handluje, są nieprawdziwe. odnośnik ",0.2,0.65
0.5918230079114437,0.3391527384519577,"Potrzebujemy funduszy na: scenę, nagłośnienie, zabezpieczenie, logistykę, pomoc prawną i wiele, wiele innych.",0.5,0.2
0.5731984349814329,0.3000186851078814,"Rosja: Produkcja trzody chlewnej w pierwszych czterech miesiącach 2021 r. wzrosła o 2,1 proc. w porównaniu do analogicznego okresu roku poprzedniego, czyli do ok. 1,6 mln ton żywej wagi.",0.55,0.0
0.5906589352167569,0.2671525443975742,"Koryto rzeki oraz pobliskie starorzecza stanowią cenne siedlisko wielu gatunków ryb, bezkręgowców oraz roślin, w tym wielu gatunków chronionych.",0.5,0.0999999999999999
0.5305993987454308,0.3316997703578737,"Jeśli już nawet w Niemczech mają Radosława Sikorskiego za szkodnika, to jest grubo. odnośnik ",0.25,0.4499999999999999
0.5357211913381305,0.32249329345566885,Departament Stanu nakazuje rodzinom dyplomatów opuszczenie ambasady USA w Kijowie w obliczu napięć odnośnik via użytkownicy ,0.4,0.25
0.4828887813621097,0.40553957058323753,Atak nożownika w londyńskim meczecie. Jedna osoba ranna odnośnik via użytkownicy ,0.25,0.4
0.670865821838379,0.3385790288448334,"""Dziękuję Wam z całego serca za to, że tyle od Was mam.",0.95,0.55
0.48563941816488904,0.3735179718997743,Platforma policzyła ilu posłów potrzeba do odrzucenia prezydenckiego veto odnośnik ,0.5,0.0499999999999999
0.5918172167407142,0.3365279568566216,użytkownicy Tak. użytkownicy musi mieć wicemarszałka. W imię poprawy jakości debaty publicznej.,0.5,0.0999999999999999
0.6476035482353635,0.3278077344099681,"Jest optymizm w Narodzie: Józef Wojciechowski: Spokojnie. Damy radę, ten kraj jest nie do zajechania",0.6,0.4
0.5968573263713292,0.3606660280908857,"To rzuca nowe światło na tutejsze ""Fame MMA"" odnośnik ",0.4,0.2
0.6303855085914786,0.3190213502808051,Dzisiaj w całym kraju gramy z użytkownicy .  Ja dziś w moim rodzinnym mieście Łodzi.  Dziękuję Łodzianom ( i turystom - użytkownicy ) za ofiarność! Można też na TT dzięki akcji #MastercardGrazWOŚP ! odnośnik ,0.95,0.7
0.49275910428592135,0.39450712289128986,"użytkownicy Wtedy też wiedzieli, bo go policja belgijska zatrzymała. No błagam",0.2,0.35
0.541210410269824,0.3396907096559351,"Dokumenty dotyczące informacji o homoseksualnych relacjach, co pokazał prof. Sławomir Cenckiewicz, ocenzurowano przy ich publikacją.",0.2,0.4
0.6115745365619659,0.3388980388641357,Grupa Żywiec ruszyła z programem wsparcia dla dostawców na co wyda 250 mln zł,0.65,0.0999999999999999
0.5534638880441586,0.36867223928372067,"użytkownicy A potrafisz dyskutować nie obrażając innych czy za trudne to dla Ciebie, jeśli ktoś ma inne poglądy? Co z tego, że było zaplanowane? Przecież zewsząd głosy, że sytuacja w kraju jest nadzwyczajna, to może warto było przełożyć i nie dokładać do pieca?",0.2,0.55
0.5183154046535492,0.3469089227063315,"użytkownicy Ograniczenia prędkości, zakaz przewożenia czegokolwiek poza sobą, ograniczenia wiekowe itp. Pełny pakiet regulacji wszelakich.",0.35,0.35
0.6292181611061096,0.39680466055870056,Jesteście Bohaterami módlmy się za Was,0.7,0.3
0.5882748280252729,0.3340465043272291,użytkownicy Może. Co pan potrzebuje wiedzieć? A czego nie jest w stanie pojąć?,0.15,0.4
0.5343496480158397,0.32152658488069263,"Przemoczone ubrania, szczoteczki do zębów, karty SIM, resztki jedzenia, buty tak nasiąknięte wodą, że aż ciężkie. .",0.15,0.4499999999999999
0.5566687538073614,0.30847648875071454,"użytkownicy Koslicję po stronie opozycji w praktyce też rozbili wporozumieniu z PIS- em, a przynajmniej w interesie PIS-u.",0.2,0.35
0.5318749561905861,0.3475012041628361,Sąd w Hajnówce uznał tak zwane pushbacki za nielegalne. Chodzi o sprawę trzech Afgańczyków. Poznaliśmy uzasadnienie postanowienia. Jest miażdżące i umożliwi migrantom złożenie wniosków o zadośćuczynienie. odnośnik ,0.5,0.25
0.5958773493766785,0.36824185103178025,"I to mówi człowiek, który wierzy w dzieworództwo, zmartwychwstanie, chodzenie po wodzie itp. #Miller",0.15,0.55
0.602012425661087,0.44661329686641693,Wyjątkowe wydarzenie!,0.8999999999999999,0.6
0.5733626882235209,0.3131155605827059,"Tu uczynię małą korektę, znając dobrze biznesy ambasadoressy Żorżetty: przecież ona inwestowała w nowego męża zwykle tylko na rok czy dwa. Ale stopa zwrotu była wporzo. Po co więc długotrwałe licencje? odnośnik ",0.3,0.4499999999999999
0.5580353505081601,0.3249475012222926,K. A jeszcze niedawno Trybunał Konstytucyjny był najważniejszy na świecie  odnośnik ,0.2,0.7
0.45579181611537933,0.3615368455648422,Te wina Pana Tuska sa w cenie.,0.5,0.4
0.7207128405570984,0.26218509674072266,Ścieżka zdrowia w lesie?,0.6,0.25
0.5997803381511143,0.35528498888015747,"Chcesz prezydenta, który myśli w kategorii pokolenia, a nie kadencji?",0.35,0.35
0.5249374828168324,0.42553758195468355,O każdym z tych tragicznych zdarzeń dowiedzieliśmy się z niezależnych mediów.,0.25,0.15
0.5472045727074146,0.3475296851247549,Kiedy będzie blokada przejazdu tirów rosyjskich przez granice Polski? użytkownicy ,0.25,0.5
0.6842124283313751,0.43335185050964353,"Niech żyje Ukraina,,Chwała dla Ukrainy Każdy człowiek ma Prawo do Życia Kształcenia Religi i Miłość ",0.8500000000000001,0.7
0.5958438873291015,0.26646111607551576,Świetne 2 minuty użytkownicy odnośnik ,0.65,0.15
0.6160103212232175,0.31971037063909613,"Trwają wakacje, ale w użytkownicy cały czas się dużo dzieje! O najciekawszych projektach, jakie realizujemy aktualnie w stolicy, opowiem Wam w audycji ""Stacja #Warszawa"". Do usłyszenia o 14.30 na antenie użytkownicy ! odnośnik ",0.8500000000000001,0.4499999999999999
0.5392780510278848,0.32114971257173097,Już 8 państw UE krytycznych wobec forsowanego przez Niemcy mechanizmu. Berlin łagodzi ton. odnośnik ,0.4,0.2
0.4647550190036947,0.4185169312086972,"Ukraina bedzie sie bronic do ostatniej kropli krwi, aż sie wykrwawi i niestety nikt z zewnatrz nie pomoze.",0.0999999999999999,0.6
0.6092477275265588,0.31326356199052596,Profesor Bogdan Chazan będzie gościem w programie #WPunkt w Telewizja Republika.,0.65,0.0499999999999999
0.6148728457364169,0.3296810727227818,"KULTURA.ONET.PL Węglarczyk o serialach #32: ""Joker"" najbardziej kasowym filmem dla dorosłych.",0.55,0.2
0.5983904880635879,0.30603765214190765,"Do marca 2021 wyróżnialiśmy 2 - słonie indyjskie i afrykańskie, ale od kilku miesięcy wyróżniamy trzy: indyjskie (tu bez zmian), afrykańskie sawannowe i afrykańskie leśne.",0.6,0.15
0.6545230618544987,0.3664578784789358,"Dziękuję wszystkim żołnierzom z Polski, USA, Wielkiej Brytanii, Niemiec, Francji i Danii ćwiczącym w Polsce podczas Defender Europe-22.",0.8125,0.4375
0.6492223399026054,0.360502941267831,Obywatel musi czuć się bezpiecznie. #PrawdziwaPrezydent #Kidawa2020 odnośnik ,0.8,0.4499999999999999
0.6433210112154484,0.38211942836642265,Potem możliwość uczestniczenia w akcjach wolontariuszy Polska 2050 Lubelskie.,0.65,0.15
0.5546562820672989,0.386607663333416,Jak ustaliliśmy w sprawie pojawiły się nowe dowody obciążające Wojciecha Ł. TVP.INFO News portalu tvp.info: były sędzia Wojciech Ł. usłyszy zarzuty,0.3,0.3
0.5801250683990392,0.3372865231199698,"Zaszczyt! Ja rozmawiam z Ewą Ewart - w czwartek - odnośnik o tym, czy pandemia to taki czas, w którym wyraźniej widać, do czego światu potrzebne jest dziennikarstwo. Takie, które porządkuje i weryfikuje FAKTY. Polecamy się :) odnośnik ",0.8500000000000001,0.4
0.5466463670134545,0.343873193114996,"użytkownicy Nasze szanse na powstrzymanie wzrostu średniej globalnej temperatury na poziomie 1,5 st. C będą niewielkie. Tym samym #kryzysklimatyczny pogłębi się tak, że nie unikniemy katastrofy.",0.2,0.4499999999999999
0.536823958158493,0.33066459000110626,"""To sprzedanie Polski"" - NCZAS.COM",0.25,0.4
0.4676457817355792,0.4223746160666148,Analizujemy spływające do nas bardzo niepokojące informacje o nieprawidłowościach za granicą.,0.25,0.4
0.491990028665616,0.35371014934319717,Ten typ urbaniak niedość że jest z łajdackiej kasty politycznej ryżego niemca tuska to jeszcze chamem z domu rodzinnego.,0.0,0.7
0.561000406742096,0.3648140821605921,W takiej sytuacji są dziesiątki tysięcy chorych w całej Polsce.,0.25,0.3
0.5504736514652476,0.4149392396211624,"I mówi to facet, który wiedząc, że Putin zaatakuje Ukrainę, zaprosił do Warszawy jego skrajnie prawicową agenturę. Morawiecki, wy wstydu nie macie... odnośnik ",0.15,0.6
0.7305152416229248,0.3588534891605377,Dziękuję przedsiębiorcom za zrozumienie i odpowiedzialność.,0.8,0.2
0.6792925675710042,0.39387939075628914,Twórcy użytkownicy nominowani do prestiżowej Nagrody im. Sacharowa za wolność myśli przyznawanej przez użytkownicy ! Gratulujemy wyróżnienia i trzymamy kciuki! odnośnik ,1.0,0.5
0.5898422929975722,0.3169268055094613,"Myślę, że warto byłoby zapytać użytkownicy o finansowanie. Jak sądzicie? odnośnik ",0.55,0.0999999999999999
0.5409048944711685,0.32006872158784133,Na przykład koniki morskie i rekiny   60 lat temu Tamiza została ogłoszona rzeką biologicznie martwą.,0.4,0.15
0.5634078915630069,0.33908046569143024,"Żal jest ogromny, że z kraju, który był rzeczywistym wzorem dla Unii Europejskiej, przeszliśmy na jakieś głębokie peryferie.",0.15,0.4
0.6177532275517782,0.29623639914724564,Kościół luterański na Mazurach zbiera pieniądze na pomoc cudzoziemcom w Kętrzynie odnośnik ,0.65,0.3
0.6262770493825277,0.2965256894628207,"Pora na jazz, czyli rok 2014 w mojej kolekcji.",0.7,0.15
0.5478424342970053,0.3703549976150195,Aborcjonistka Spurek obchodzi Dzień Praw Dziecka domagając się interwencji UE - NCZAS.COM,0.2,0.4499999999999999
0.5978047637378469,0.35256168947500344,"Gdyby ktoś miał jeszcze wątpliwości, czy żona Chudego powinna pracować w TS Wisła to tu mały fragment książki ""Wisła w ogniu"" poświęcony tej uroczej parze. odnośnik ",0.55,0.3
0.6217464903990427,0.3594938665628433,"Czy powstał w 2020 roku nowy obyczaj goście ""podstolni"" ?",0.5,0.3
0.6113252176178826,0.3247068499525388,Świetny występ Maryny Gąsienicy-Daniel w PŚ w narciarstwie alpejskim. Polka w drugim przejeździe slalomu gigantu była druga! Łącznie 11. miejsce! ,0.95,0.5
0.5930422425270081,0.28252869099378586,użytkownicy A transmisja z otwarcia muzeum gdzie była?,0.35,0.2
0.5590131351103386,0.34857971345384914,"UE to już trup. Trzeba go zakopać i rozpocząć europejskie współistnienie na zdrowych, czyli wolnościowych i suwerennościowych zasadach. odnośnik ",0.25,0.55
0.5120301942030588,0.42229921619097394, Natychmiastowe zaprzestanie szaleńczego dodruku pieniądza!,0.4499999999999999,0.35
0.5895734142798644,0.31066021437828356,"Spotkanie „otwarte” w wersji PIS: 1. Uczestnicy wg listy. 2. Pytania na karteczce (istnieje podejrzenie, że przygotowane przez organizatorów) 3. Nauka skandowania „Ja-ro-sław”. Czego się tak boi PIS? Prawdy?",0.15,0.65
0.5540753542022272,0.3419022919102149,"To już wiem dlaczego najwyższe władze w kraju nie zajmują się na przykład sprawą kapitana Lasoty, który od 1,5 roku siedzi w meksykańskim więzieniu. Władza ma poważniejsze tematy do omówienia. #UwolnicKapitana odnośnik ",0.2,0.4499999999999999
